image,text,source,split
data/raw/books/book_072.png,1972ء میں مشرقی پاکستان میں مخالفین نے سازشیں کی، دوسری طرف مشرقی پاکستان کی عوام میں احساس محرومی بڑھ گئی جس کی نتیجے میں ملک دو لخت ہو گیا اور مشرقی پاکستان بنگلہ دیش کے نام ایک نیا ملک وجود میں آیا,books_synthetic,train
data/raw/newspaper/Screenshot 2026-07-01 181711.png,احسن خان كا كهنا لكه ' بمارب وبم وكمان ميل لبهر يه نهيل تها كه علل مرتضن جميل اوران ك بج ايك المناد سانح لس دوجار لو ك ورند بم ان كورات كوكراج كلي سفرل نه كرن ديت,manual_screenshot,train
data/raw/augmented/urdu_0070_aug1_rotation.png,اس وقت پاکستان کے صدر فاروق احمد خان لغاری تھے,augmented_rotation,train
data/raw/augmented/urdu_0233_aug1_blur.png,وفاقی جمہوریتیں,augmented_blur,train
data/raw/augmented/urdu_0579_aug2_rotation.png,ساتواہن سلاطین ہندومت اور بدھ مت کے بڑے سرپرست اور مربی گذرے ہیں,augmented_rotation,train
data/raw/augmented/urdu_0290_aug1_brightness.png,خاص کر جنوبی ایشیائی زبانوں میں اردو اپنی شاعری کے حوالے سے جانی جاتی ہے,augmented_brightness,train
data/raw/augmented/urdu_0028_aug1_rotation.png,بنیادی موضوع کے مقالہ جات,augmented_rotation,train
data/raw/augmented/urdu_0285_aug2_brightness.png,اُردو کا بعض اوقات ہندی کے ساتھ موازنہ کیا جاتا ہے,augmented_brightness,train
data/raw/other/utrset_201.jpg,""" زدوپشیماں"" ادبی حیثیت سے، اورنیز(میں انھیں کا لفظ استعمال کرتا ہوں) کیرمکیڑ",utrset_real,train
data/raw/augmented/urdu_0014_aug1_rotation.png,لیکن اس دور میں اس کی اہمیت بہت کم تھی,augmented_rotation,train
data/raw/synthetic/urdu_0562.png,اس میں کوولن کی بیٹی مادھوی کی کہانی نظم کی گئی ہے جو بودھ بھکشونی بن جاتی ہے,synthetic,train
data/raw/synthetic/urdu_0148.png,لالی وڈ نے اب تک بہت سے فلمیں ریلیز کی ہیں اور کر رہا ہے,synthetic,train
data/raw/augmented/urdu_0579_aug1_brightness.png,ساتواہن سلاطین ہندومت اور بدھ مت کے بڑے سرپرست اور مربی گذرے ہیں,augmented_brightness,train
data/raw/books/book_058.png,1997ء میں انتخابات کے بعد دوبارہ نواز شریف کی قیادت میں مسلم لیگ ن اور اس کی حلیف جماعتیں اقتدار میں آئیں,books_synthetic,train
data/raw/augmented/urdu_0577_aug1_blur.png,اس نے سلطنت کو پھلنے پھولنے اور اقتدار حاصل کرنے میں خاصی مدد کی,augmented_blur,train
data/raw/augmented/urdu_0164_aug2_brightness.png,ہاکی پاکستان کا قومی کھیل ہے,augmented_brightness,train
data/raw/synthetic/urdu_0558.png,نیز تمل زبان کے گرامر کی قدیم ترین کتاب تولکا پیئم بھی اسی دوران میں تصنیف کی گئی,synthetic,train
data/raw/other/utrset_354.jpg,سب سے خوبصورت، ذہن اور تیز لڑکی تھی ۔ سب اس کو بہت چاہتے,utrset_real,train
data/raw/augmented/urdu_0550_aug2_brightness.png,تیسری صدی ق م سے چوتھی صدی عیسوی تک کا زمانہ سنگم عہد کہلاتا ہے,augmented_brightness,train
data/raw/augmented/urdu_0224_aug1_blur.png,پاکستان میں 1947ء کی تاسیسات,augmented_blur,train
data/raw/augmented/urdu_0224_aug3_brightness.png,پاکستان میں 1947ء کی تاسیسات,augmented_brightness,train
data/raw/augmented/urdu_0099_aug2_blur.png,اب پاکستان کافی حد تک دفاعی اعتبار سے خود کفیل ہو گیا ہے,augmented_blur,train
data/raw/other/utrset_329.jpg,ملازمہ زیتون بڑی میز پر چائے اور                   لوازمات سجا رہی تھی! بیٹی ۔ گرمیوں میں,utrset_real,train
data/raw/other/utrset_106.jpg,دہلی کے قدیم ترین رسالہ نظام المشایخ، کی اہم ترین خصوصیات میں اسکی,utrset_real,train
data/raw/books/book_007.png,ارسطو کا خیال تھا کہ فضا سے ہوا زمین میں داخل ہو کر محبوس ہو جاتی ہے اور جب وہ فضا میں واپس جانے کے لیے جدوجہد کرتی ہے تو زلزلہ پیدا ہوتا ہے,books_synthetic,train
data/raw/augmented/urdu_0556_aug2_rotation.png,تقریباً 300 ق م سے 200 عیسوی تک پَتو پاٹّو، ایٹو توگئی اور پَتی نَینکل کنکّو لکھے جاتے رہے,augmented_rotation,train
data/raw/other/utrset_104.jpg,ضامن ہیں۔”رسول نمبر“ کی ابتدانظام المشایخ سے ہوئی اوراس اجتہادی عمل صالحہ میں ہر سال کامیابی,utrset_real,train
data/raw/signboards/sign_154.png,آبادیاتی اور جغرافیائی تقسیم,signboards_synthetic,train
data/raw/augmented/urdu_0377_aug3_blur.png,اس کا موضوع فالنامہ ہے,augmented_blur,train
data/raw/newspaper/Screenshot 2026-07-01 151453.png,امريكى ريورث ن بهارت كخلاف جن مي باكستان كى جيت يرمهر لكادىء وزيراعظم فيلد مارشل كى قيادت مي بلاخوف مشاورت س بهربور فيصل كيه افواج باكستان كى دليرى اور فتوحات ك باعث باكستان كا دنيا مير وقار بلند سواء شهباز شريف كا تقريب  _ خطاب,manual_screenshot,train
data/raw/other/utrset_085.jpg,سے ایک دوست مصوّر کے ذریعہ ایک خوش جمال حسینہ سے روزبیٹی کی ملاقات ہوگئی۔رسمی تعارف حدودنے,utrset_real,train
data/raw/augmented/urdu_0415_aug1_blur.png,انگریزی سے اردو آف لائن اور editable ڈکشنری ڈاون لوڈ کریں,augmented_blur,train
data/raw/augmented/urdu_0020_aug1_blur.png,مگر ان عجیب و غریب خیالات کے ساتھ ساتھ قدیم یونانیوں نے بعض حیرت انگیز دریافتیں بھی کیں,augmented_blur,train
data/raw/synthetic/urdu_0563.png,کلاسیکی اور اوائل قرون وسطی کے ادوار (200 ق م تا 1200ء),synthetic,train
data/raw/augmented/urdu_0080_aug3_rotation.png,پاکستان کا اعلیٰ اساسی قانون آئین پاکستان کہلاتا ہے,augmented_rotation,train
data/raw/books/book_090.png,پاکستان میں قانون نافذ کرنے والے بہت سے ادارے شامل ہیں جن میں سول ادارے بھی ہیں اور فوجی بھی,books_synthetic,train
data/raw/synthetic/urdu_0412.png,اردو بولنے والوں کے ذریعہ ہندوستان کی ریاستیں,synthetic,train
data/raw/other/utrset_081.jpg,کچھ ہی عرصہ بعدآبادگھربرباد ہوگیا۔یعنی”روزیٹی“ کی محبوب وجمیل بیوی“ کو”پنجہئ اجل“ نے ہمیشہ کیلئے اُس سے,utrset_real,train
data/raw/augmented/urdu_0162_aug2_brightness.png,پاکستان میں اشیائے خورد و نوش کے نام بہت آسان ہیں,augmented_brightness,train
data/raw/books/book_051.png,اس دور میں پاکستان کی تمام سیاسی جماعتوں کی رضامندی سے آئین پاکستان مرتب اور نافذ العمل کیا گیا,books_synthetic,train
data/raw/synthetic/urdu_0324.png,5%)، حالانکہ ان دونوں ریاستوں میں مسلمانوں کی تعداد میں اسی عرصے میں اضافہ ہوا ہے,synthetic,train
data/raw/augmented/urdu_0571_aug3_rotation.png,شونگ مگدھ سے اٹھے اور برصغیر ہند کے مشرقی اور وسطی علاقوں تک اپنی سلطنت قائم کر لی,augmented_rotation,train
data/raw/augmented/urdu_0374_aug1_blur.png,اردو زبان میں اسلامی ادب اور شریعت کی کئی تصانیف ہیں,augmented_blur,train
data/raw/books/book_024.png,1971ء میں ایک خانہ جنگی کے دوران میں اس کا مشرقی حصہ الگ ہو کر ایک نیا ملک بنگلہ دیش بن گیا,books_synthetic,train
data/raw/books/book_086.png,اس لحاظ سے اس کے تاج برطانیہ کے زیر اثر پہلی جنگ عظیم اور دوسری جنگ عظیم میں بھی حصہ لیا ہے,books_synthetic,train
data/raw/synthetic/urdu_0003.png,جس کے معنی ہیں زمین کا بیان,synthetic,train
data/raw/synthetic/urdu_0119.png,پہلے پاکستان کی معيشت کا زيادہ انحصار زراعت پر تھا,synthetic,train
data/raw/augmented/urdu_0162_aug1_blur.png,پاکستان میں اشیائے خورد و نوش کے نام بہت آسان ہیں,augmented_blur,train
data/raw/other/utrset_069.jpg,شکریہئ التفات,utrset_real,train
data/raw/augmented/urdu_0437_aug1_brightness.png,ایتھنولوگ کے علاوہ دیگر ذرائع کا حوالہ دیتے ہوئے آیزو زبان کے مضامین,augmented_brightness,train
data/raw/synthetic/urdu_0407.png,پاکستان کی زبانیں,synthetic,train
data/raw/synthetic/urdu_0056.png,اس کے باوجود سیاسی بحران کا نتیجہ یہ ہوا کہ 1958ء میں پاکستان میں مارشل لا لگ گیا,synthetic,train
data/raw/augmented/urdu_0302_aug1_blur.png,تیرہویں سے اٹھارویں صدی تک اردو کو عام طور پر ہندی ہی کے نام سے پکارا جاتا رہا,augmented_blur,train
data/raw/augmented/urdu_0011_aug3_rotation.png,زمین انسان کا گھر ہے,augmented_rotation,train
data/raw/augmented/urdu_0556_aug3_blur.png,تقریباً 300 ق م سے 200 عیسوی تک پَتو پاٹّو، ایٹو توگئی اور پَتی نَینکل کنکّو لکھے جاتے رہے,augmented_blur,train
data/raw/augmented/urdu_0095_aug3_blur.png,1947ء میں قیام پاکستان سے پہلے پاک عسکریہ، ہندوستانی فوج کا حصہ تھی,augmented_blur,train
data/raw/augmented/urdu_0334_aug3_rotation.png,جبکہ کچھ اردو الفاظ کو پاکستان کی علاقائی زبانوں نے بھی ضم کر لیا ہے,augmented_rotation,train
data/raw/augmented/urdu_0071_aug1_brightness.png,صدر فاروق احمد خان لغاری کے حکم پر یہ حکومت بھی بر طرف ہو گئی,augmented_brightness,train
data/raw/books/book_012.png,مسلمانوں کے علمی زوال کے بعد یورپ میں اس مضمون پر بہت پیش رفت ہوئی,books_synthetic,train
data/raw/augmented/urdu_0464_aug3_blur.png,یہاں سے نئے سنگی دور کا آغاز ہوتا ہے,augmented_blur,train
data/raw/synthetic/urdu_0163.png,پنجاب اور سندھ کے کھانے مصالحےدار ہوتے ہیں جو جنوبی ایشیا کے کھانوں کی خاصیت ہے,synthetic,train
data/raw/synthetic/urdu_0033.png,پاکستان کے مشرق ميں بھارت، شمال مشرق ميں چین اور مغرب ميں افغانستان اور ايران واقع ہيں,synthetic,train
data/raw/augmented/urdu_0207_aug3_rotation.png,فہرست متعلقہ مضامین پاکستان,augmented_rotation,train
data/raw/other/utrset_390.jpg,گیہوں نیچے گرتھ جاتے ہیں اور موہن باربار اس پر ہتھیلی لگا کر روکنے کی,utrset_real,train
data/raw/synthetic/urdu_0294.png,پہلے اسے ہندوی، ہندی اور ہندوستانی کے نام سے جانا جاتا تھا,synthetic,train
data/raw/synthetic/urdu_0469.png,کہا جاتا ہے کہ وادی سندھ کی تہذیب کے دور عروج میں یہاں پچاس لاکھ افراد بستے تھے,synthetic,train
data/raw/augmented/urdu_0587_aug3_rotation.png,روم و یونان نے شاہراہ بخور اور ہند رومی شاہراہوں کے ذریعہ اپنی تجارت جاری رکھی,augmented_rotation,train
data/raw/synthetic/urdu_0546.png,ارتھ شاستر اور اشوک کے کتبے موریا دور کے احوال و وقائع کے اولین مآخذ ہیں,synthetic,train
data/raw/augmented/urdu_0006_aug1_rotation.png,وہ پہلا شخص تھا,augmented_rotation,train
data/raw/augmented/urdu_0182_aug1_rotation.png,دیگر 45 پھولوں کے نام بھی جان سکتے ہیں,augmented_rotation,train
data/raw/synthetic/urdu_0482.png,ویدک عہد کا دورانیہ 1500 ق م سے 500 ق م تک ہے,synthetic,train
data/raw/augmented/urdu_0204_aug1_brightness.png,تعلیمی ادارے بلحاظ زمرہ جات,augmented_brightness,train
data/raw/synthetic/urdu_0038.png,لفظ پاکستان اس وقت پانچ مسلم علاقوں کے ناموں کا سرنامیہ ہے,synthetic,train
data/raw/books/book_102.png,"صوبہ بلوچستان کا کل رقبہ 347,190 مربع کلومیٹر ہے جبکہ 2011ء میں آبادی 79 لاکھ 14 ہزار تھی",books_synthetic,train
data/raw/augmented/urdu_0342_aug3_brightness.png,یہ ملک کی سماجی و ثقافتی میراث کا خزانہ ہے,augmented_brightness,train
data/raw/synthetic/urdu_0271.png,یونانی مستعار الفاظ,synthetic,train
data/raw/augmented/urdu_0437_aug2_blur.png,ایتھنولوگ کے علاوہ دیگر ذرائع کا حوالہ دیتے ہوئے آیزو زبان کے مضامین,augmented_blur,train
data/raw/augmented/urdu_0499_aug1_blur.png,دوسری شہر کاری کے عہد میں وسطی گنگا کا میدان ایک نمایاں تہذیبی خطہ تھا,augmented_blur,train
data/raw/augmented/urdu_0455_aug2_brightness.png,ماقبل تاریخ کا عہد (تقریباً 3300 ق م تک),augmented_brightness,train
data/raw/signboards/sign_099.png,وفاقی جمہوریتیں,signboards_synthetic,train
data/raw/augmented/urdu_0236_aug1_blur.png,تاریخ جامع انسانی کے انفرادی و اجتماعی عمال و افعال اور کردار کا آئینہ دار ہے,augmented_blur,train
data/raw/augmented/urdu_0076_aug1_blur.png,مئی 2013ء میں عام انتحابات ہوئے جس میں پاکستان مسلم لیگ ن ایک بڑی جماعت کے طور پر ابھری,augmented_blur,train
data/raw/augmented/urdu_0217_aug2_brightness.png,پاکستان کی بادشاہت,augmented_brightness,train
data/raw/augmented/urdu_0003_aug3_brightness.png,جس کے معنی ہیں زمین کا بیان,augmented_brightness,train
data/raw/other/utrset_001.jpg,اندراج و تحریر شرعاً صرف مستحب اور پسندیدہ ہے وہ واجب نہیں کہ کسی شرعی,utrset_real,train
data/raw/synthetic/urdu_0001.png,- ایپل کمپیوٹرز نے 1،8 ملین بیٹریز کو معیار کی کمی کی وجہ سے واپس منگوا لیا ہے,synthetic,train
data/raw/books/book_057.png,صدر فاروق احمد خان لغاری کے حکم پر یہ حکومت بھی بر طرف ہو گئی,books_synthetic,train
data/raw/other/utrset_388.jpg,سامنے سے ریتا آتی ہوئی دکھائی دیتی ہے اور موہن کو اسے,utrset_real,train
data/raw/synthetic/urdu_0339.png,"بھارت میں 3,000 سے زیادہ اردو اشاعتیں ہیں جن میں 405 روزانہ اردو اخبارات بھی شامل ہیں",synthetic,train
data/raw/augmented/urdu_0135_aug2_blur.png,اس کے ساتھ ساتھ ايک بڑھتی ہوئی تحريک ہے جو مغربی اثرات کو کم ديکھنا چاہتی ہے,augmented_blur,train
data/raw/other/utrset_155.jpg,(۱) قدیم افسانے (پہلاحصّہ)۔ طابع وناشر:۔انجمن امدادباہمی مکتبہ ابراہیّہ حیدرآباڈکن۔ قیمت ء,utrset_real,train
data/raw/augmented/urdu_0214_aug3_blur.png,اہم پاکستانی ایام,augmented_blur,train
data/raw/augmented/urdu_0243_aug1_brightness.png,کارل بیکر کے نزدیک اقوال و افعال کا علم ہے,augmented_brightness,train
data/raw/newspaper/Screenshot 2026-07-01 181421.png,26 جون ك شام انجيرواءى س نكلن والا جلوس رحمت باغ قبرستان ك جانب روار تها اور اس مي تقريباً 30 بزار افراد شريك تهء -,manual_screenshot,train
data/raw/augmented/urdu_0189_aug3_rotation.png,قومی کھانا - غیر سرکاری طور پر نہاری,augmented_rotation,train
data/raw/augmented/urdu_0446_aug2_blur.png,ان قبیلوں میں وَرَن کا نظام بھی رائج تھا جو آگے چل کر ذات پات کی شکل میں سامنے آیا,augmented_blur,train
data/raw/augmented/urdu_0472_aug2_brightness.png,یہ دیہاتوں کے باشندے تھے اور شکار و کاشت کاری ان کا ذریعۂ معاش تھا,augmented_brightness,train
data/raw/other/utrset_228.jpg,اس نے گرمجوشی سے میرا ہاتھ دبایااورکمرے کادروازہ کھول دیا۔ مستعدوہوشیارمحافظین,utrset_real,train
data/raw/synthetic/urdu_0039.png,پ پنجاب، ا خیبر پختونخوا (افغانیہ)، ک کشمیر، س سندھ، تان بلوچستان,synthetic,train
data/raw/augmented/urdu_0066_aug3_rotation.png,پاکستان میں پھر سے جمہوریت کا آغاز ہو گیا,augmented_rotation,train
data/raw/newspaper/Screenshot 2026-07-01 181430.png,جلوس ك راست مير روايتى سر6رميال جارى تهيل كه جب يه واقع بيش آيا -,manual_screenshot,train
data/raw/signboards/sign_039.png,بین الاقوامی تعلقات,signboards_synthetic,train
data/raw/augmented/urdu_0016_aug2_blur.png,دوسرے علوم کی نسبت جغرافیہ میں بہت سست رفتاری سے ترقی ہوئی,augmented_blur,train
data/raw/synthetic/urdu_0237.png,(ڈاکٹر آفتاب اصغر، مقدمہ تاریخ مبارک شاہی,synthetic,train
data/raw/augmented/urdu_0064_aug2_rotation.png,اس دور میں پاکستان کے حکمران جنرل ضیا الحق تھے,augmented_rotation,train
data/raw/books/book_108.png,پاکستان کا جغرافیہ اور آب و ہوا انتہائی متنوع ہے، پاکستان بے شمار جانداروں کا گھر ہے، بلکہ کہیں جانور اور پرندے ایسے بھی ہیں جو صرف پاکستان میں پائے جاتے ہیں,books_synthetic,train
data/raw/books/book_149.png,2002ء کے بعد الیکٹرونک میڈیا نے ترقی کی اور پے در پے نئے نجی چینل آتے رہے,books_synthetic,train
data/raw/synthetic/urdu_0232.png,مؤتمر عالم اسلامی کے رکن ممالک,synthetic,train
data/raw/augmented/urdu_0485_aug1_blur.png,ابتدائی ویدک معاشرہ کو رگ وید میں بڑی تفصیل سے بیان کیا گیا ہے,augmented_blur,train
data/raw/augmented/urdu_0500_aug3_rotation.png,یہ علاقہ ویدک ثقافت سے متاثر ضرور ہوا لیکن یہ کرو پنچال کے خطہ سے بہت مختلف تھا,augmented_rotation,train
data/raw/augmented/urdu_0408_aug1_rotation.png,اردو ہندی تنازع,augmented_rotation,train
data/raw/signboards/sign_060.png,ریاستی نشان,signboards_synthetic,train
data/raw/augmented/urdu_0440_aug3_blur.png,ویکی ڈیٹا سے مطابقت رکھنے والی مختصر تفصیل,augmented_blur,train
data/raw/books/book_128.png,پاکستان ميں مختلف قوموں سے تعلّق رکھنے والے لوگ آباد ہيں، ان ميں زيادہ نماياں پنجابی، سرائیکی، سندھی، پٹھان، بلوچی اور مہاجر قوم ہيں، ليکن وقت کے ساتھ ساتھ ان کے مابین فرق کم ہوتا جا رہا ہے,books_synthetic,train
data/raw/augmented/urdu_0558_aug1_rotation.png,نیز تمل زبان کے گرامر کی قدیم ترین کتاب تولکا پیئم بھی اسی دوران میں تصنیف کی گئی,augmented_rotation,train
data/raw/augmented/urdu_0358_aug2_brightness.png,معیاری اردو کا اکثر معیاری ہندی سے موازنہ کیا جاتا ہے,augmented_brightness,train
data/raw/synthetic/urdu_0155.png,تخت بائی اور پڑوسی شہر شہر بہلول کے بدھ مت کے کھنڈر,synthetic,train
data/raw/synthetic/urdu_0085.png,آئین کے مطابق پاکستان ایک جمہوری اور قومی ریاست ہے,synthetic,train
data/raw/augmented/urdu_0303_aug1_blur.png,اسی طرح اس زبان کے کئی دوسرے نام بھی تھے، جیسے ہندوی، ریختہ یا دہلوی,augmented_blur,train
data/raw/other/utrset_223.jpg,اگر میں مذہبی ذہنیت کاانسان ہوتاتوشاید میں بھی اس منظرکودیکھ کر دعائیں پڑھنے,utrset_real,train
data/raw/augmented/urdu_0469_aug1_rotation.png,کہا جاتا ہے کہ وادی سندھ کی تہذیب کے دور عروج میں یہاں پچاس لاکھ افراد بستے تھے,augmented_rotation,train
data/raw/augmented/urdu_0036_aug2_blur.png,اس کی معیشت دنیا میں 23 ویں نمبر پر ہے,augmented_blur,train
data/raw/augmented/urdu_0473_aug1_brightness.png,اس دریافت کے بعد محققین کی توجہ مذکورہ مقام کی جانب مبذول ہوئی,augmented_brightness,train
data/raw/other/utrset_396.jpg,پسند نہین اور پھر میں اتنی دیر تک کھڑی بھی نہیں رہ سکتی۔۔۔۔دیکھو اگر,utrset_real,train
data/raw/synthetic/urdu_0062.png,اسی دور میں پاکستان میں صنعتوں اور اداروں کو قومیا لیا گیا,synthetic,train
data/raw/other/utrset_330.jpg,اور سلو اسپیڈ پنکھے کے نیچے بیٹھی اپنے بال سکھا رہی تھیں۔,utrset_real,train
data/raw/synthetic/urdu_0096.png,اس وقت اعلان ہوا کہ کوئی بھی فوجی جس بھی فوج میں جانا چاہتا ہے تو اسے مکمل اجازت ہے,synthetic,train
data/raw/augmented/urdu_0106_aug3_brightness.png,"صوبہ سندھ کا کل رقبہ 140,914 مربع کلومیٹر ہے جبکہ 2012ء میں آبادی 4 کروڑ 24 لاکھ تھی",augmented_brightness,train
data/raw/other/utrset_179.jpg,"ہے کہ بجاے کا میڈمی کے حضرت ""ناظر"" نے اس ڈراما کا خاتمہ ٹریجڈی پر کیا ہے۔",utrset_real,train
data/raw/augmented/urdu_0427_aug2_rotation.png,تاریخ زبان اردو,augmented_rotation,train
data/raw/synthetic/urdu_0354.png,دکنی - اس کو دکھنی، دیسیا، مرگان نام سے بھی جانا جاتا ہے,synthetic,train
data/raw/augmented/urdu_0097_aug3_blur.png,اس وقت بہت سے مسلمان فوجی، پاک عسکریہ میں شامل ہوگئے,augmented_blur,train
data/raw/other/utrset_077.jpg,”زندہ“رہ سکا۔,utrset_real,train
data/raw/augmented/urdu_0307_aug3_blur.png,اور اسے دکنی کے نام سے جانا جاتا ہے، جس میں تیلگو زبان اور مراٹھی زبان کے  الفاظ شامل ہیں,augmented_blur,train
data/raw/synthetic/urdu_0405.png,نوحہ: معرکۂ کربلا میں ہوئے شہیدوں کے واقعات کو بیان کرنے والی صنف نوحہ ہے,synthetic,train
data/raw/augmented/urdu_0201_aug2_blur.png,اس کے علاوہ چار صوبائی زبانیں اور بہت سے اور زبانیں بولی جاتی ہیں,augmented_blur,train
data/raw/augmented/urdu_0022_aug3_blur.png,جغرافیہ میں سب سے پہلے یونانیوں نے پیش رفت کرنا شروع کی,augmented_blur,train
data/raw/other/utrset_229.jpg,ملنے اور سوالات کرنے کی اجازت مرحمت فرمائیں“,utrset_real,train
data/raw/synthetic/urdu_0437.png,ایتھنولوگ کے علاوہ دیگر ذرائع کا حوالہ دیتے ہوئے آیزو زبان کے مضامین,synthetic,train
data/raw/newspaper/Screenshot 2026-07-01 182139.png,ياد رهء كه 21 مئر 2008 ك معابد ك تحت دونو ممالك بر سال يكم جنورى اور يكم جولائر كوايس فهرستين ايك دوسر كو _فرا٢م كرن ك يابند لي -,manual_screenshot,train
data/raw/other/utrset_065.jpg,اختیار کے بغیر کسی تبرع اور استجاب کو واجب میں نہیں بدلا جاسکتا، یہ شرعی اختیار,utrset_real,train
data/raw/augmented/urdu_0135_aug3_rotation.png,اس کے ساتھ ساتھ ايک بڑھتی ہوئی تحريک ہے جو مغربی اثرات کو کم ديکھنا چاہتی ہے,augmented_rotation,train
data/raw/augmented/urdu_0171_aug3_brightness.png,یہ ایک تاریخی کامیابی تھی,augmented_brightness,train
data/raw/augmented/urdu_0040_aug3_brightness.png,یہ علاقہ سیاسی، مذہبی اور ثقافتی طور پر عرب دنیا سے جڑ جاتا ہے,augmented_brightness,train
data/raw/augmented/urdu_0484_aug2_brightness.png,ہندوستانی فلسفہ کے بہت سے تصورات (مثلاً دھرم) کی اصل اسی ویدک دور میں ملتی ہے,augmented_brightness,train
data/raw/signboards/sign_048.png,لباس، فن اور فیشن,signboards_synthetic,train
data/raw/augmented/urdu_0011_aug2_rotation.png,زمین انسان کا گھر ہے,augmented_rotation,train
data/raw/augmented/urdu_0101_aug1_rotation.png,تحقیقات کے لیے وفاقی ادارۂ تحقیقات‎ (ایف آئی اے) اور دیگر تحقیقاتی ادارے موجود ہیں,augmented_rotation,train
data/raw/augmented/urdu_0296_aug3_rotation.png,مثلاً عربی تائے مربوطہ (ة) کو (ہ) یا (ت) میں بدل دیا جاتا ہے,augmented_rotation,train
data/raw/augmented/urdu_0416_aug3_brightness.png,علوی نستعلیق یونیکوڈ فونٹ ڈاون لوڈ کریں,augmented_brightness,train
data/raw/other/utrset_375.jpg,موہن گھر میں کھڑکی کے پاس بیٹھا پڑھ رہا ہے۔ کپڑوں کے بکس کو,utrset_real,train
data/raw/augmented/urdu_0484_aug3_rotation.png,ہندوستانی فلسفہ کے بہت سے تصورات (مثلاً دھرم) کی اصل اسی ویدک دور میں ملتی ہے,augmented_rotation,train
data/raw/other/utrset_265.jpg,تین آدمیوں کی قریبی موجودگی کااحساس کر رہاہو--- جیسے اس کوپورے کمرے کا,utrset_real,train
data/raw/augmented/urdu_0517_aug1_rotation.png,جین اور بودھ گرنتھوں میں مگدھ کی اس قدیم سلطنت کا بارہا ذکر آیا ہے,augmented_rotation,train
data/raw/signboards/sign_050.png,موہن جو دڑو کے اثریاتی کھنڈر,signboards_synthetic,train
data/raw/other/utrset_102.jpg,مضامین نثرونظم جوڈیڑھ سوصفحات پر مشتمل ہیں اپنی مخصوص شانِ متانت کے ساتھ شایع ہواہے۔,utrset_real,train
data/raw/other/utrset_041.jpg,کیں کہ (۱) مسلمانوں کے ان مسائل کے لیے قاضی مقرر کیے جائیں اوران کوایک مرکزی,utrset_real,train
data/raw/other/utrset_010.jpg,کے لیے غیر ضروری تسلیم کرتے ہوئے اس حیثیت سے یہ مسئلہ زیر بحث آسکتاہے،,utrset_real,train
data/raw/augmented/urdu_0026_aug2_brightness.png,جغرافیہ کی شاخیں,augmented_brightness,train
data/raw/newspaper/Screenshot 2026-07-01 181452.png,سنه 1970 ك موسم رما مير لابور مي اس روز جشن كا سمار تها بلكه 75 ساله وكيل اور دانشور لياقت علل ك بقول ' عيدك دن ك س صورتحال ته ' -,manual_screenshot,train
data/raw/augmented/urdu_0042_aug3_blur.png,"""پاکستان کا مطلب کیا؟ لَآ اِلٰہَ اِلَّا اللہُ"" اس تحریک کا مقبول عام نعرہ تھا",augmented_blur,train
data/raw/augmented/urdu_0005_aug3_blur.png,ایراٹورتھینیس ‎(276-194B,augmented_blur,train
data/raw/synthetic/urdu_0241.png,اناتول قراش کے خیال میں تاریخ گزشتہ حادثات و اتفاقات کے تحریری بیان سے عبارت ہے,synthetic,train
data/raw/augmented/urdu_0525_aug3_brightness.png,345 ق م میں آخری شی شو ناگ بادشاہ کالا شوک مہا پدم نند کے ہاتھوں مارا گیا,augmented_brightness,train
data/raw/augmented/urdu_0319_aug3_blur.png,ہندی کے بڑھتے ہوئے سنسکرتائزیشن سے کچھ حد تک اردو کی ہائپر فارسائزیشن کی حوصلہ افزائی ہوئی,augmented_blur,train
data/raw/books/book_005.png,عموما دریاؤں، پہاڑوں، سمندروں اور مقامات کے نام یاد کرلینا ہی کافی سمجھا جاتا تھا,books_synthetic,train
data/raw/books/book_121.png,7 فيصد شہری مسلمان ہيں جن ميں سے تقريباً 20 فيصد اہل تشیع، 77 فيصد اہل سنت اور تقریباً 3 فيصد ديگر فقہ سے تعلق رکھتے ہيں,books_synthetic,train
data/raw/augmented/urdu_0589_aug1_brightness.png,شہنشاہ کنشک بدھ مت کا بڑا مربی تھا,augmented_brightness,train
data/raw/augmented/urdu_0163_aug3_blur.png,پنجاب اور سندھ کے کھانے مصالحےدار ہوتے ہیں جو جنوبی ایشیا کے کھانوں کی خاصیت ہے,augmented_blur,train
data/raw/books/book_056.png,اگلے انتخابات 1993ء میں ہوئے اور ان میں دوبارہ پاکستان پیپلز پارٹی اور اس کی حلیف جماعتیں اقتدار میں آئیں,books_synthetic,train
data/raw/synthetic/urdu_0337.png,35% تلگو بولنے والے اور 43,synthetic,train
data/raw/augmented/urdu_0494_aug3_brightness.png,ویدک عہد کے اواخر میں ویدک تہذیب کے نئے مرکز کے طور پر ودیہ مملکت ابھر کر سامنے آئی,augmented_brightness,train
data/raw/augmented/urdu_0210_aug3_blur.png,پاکستان کے اضلاع,augmented_blur,train
data/raw/augmented/urdu_0080_aug2_brightness.png,پاکستان کا اعلیٰ اساسی قانون آئین پاکستان کہلاتا ہے,augmented_brightness,train
data/raw/augmented/urdu_0106_aug1_blur.png,"صوبہ سندھ کا کل رقبہ 140,914 مربع کلومیٹر ہے جبکہ 2012ء میں آبادی 4 کروڑ 24 لاکھ تھی",augmented_blur,train
